insider,len,mo2_sum,mo2_per_trade,mo2_ratio,mo6_sum,mo6_per_trade,mo6_ratio,year1_sum,year1_per_trade,year1_ratio
nelson james w,1,0.05402679592560005,0.05402679592560005,100,0.19291167052491875,0.19291167052491875,100,0.08010369425199441,0.08010369425199441,100
rosen david z,2,0.44792190876910815,0.22396095438455407,100,0.8168708843225558,0.4084354421612779,100,1.4609059848553068,0.7304529924276534,100
hanke troy d,1,-0.12280704613430433,-0.12280704613430433,0,0.45705176965251904,0.45705176965251904,0,0.6541353775556173,0.6541353775556173,0
haley marie,7,-0.13985492855214746,-0.019979275507449636,57,0.669353294302477,0.09562189918606814,57,0.8784931761743641,0.1254990251677663,57
basham lenfield r,1,-0.23119334113843576,-0.23119334113843576,0,-0.19189047823297367,-0.19189047823297367,0,0.2260358678546297,0.2260358678546297,0
stemler steven r,3,-0.13665073286453777,-0.045550244288179255,66,-0.06594188285058063,-0.021980627616860208,66,0.009767416736647543,0.003255805578882514,66
fordyce l chris,2,0.058337564991011025,0.029168782495505512,100,0.2917163258926525,0.14585816294632625,100,0.054553946202876374,0.027276973101438187,100
handmaker jonathan e,1,0.0444444855016501,0.0444444855016501,100,0.24824322858601663,0.24824322858601663,100,0.2672365092844953,0.2672365092844953,100
czeschin frank,1,-0.045290622587624514,-0.045290622587624514,0,0.0,0.0,0,0.0,0.0,0
buehler patrick james,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
antoun georges,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
bradley alexander r.,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
daniels richard devon,2,-0.03578001220442552,-0.01789000610221276,0,0.03332381069490698,0.01666190534745349,0,0.18213835843505471,0.09106917921752736,0
hansen brian n,21,-0.9266649047323642,-0.04412690022535067,38,-0.20078013996491595,-0.009560959045948378,38,0.7911432469505864,0.03767348795002792,38
hoxsie kenneth a,13,0.8696004584281675,0.06689234295601289,69,1.578282769147275,0.12140636685748268,69,-0.012708502362553331,-0.0009775771048117948,69
oneil kathryn p,3,0.03363263208379971,0.011210877361266572,33,0.4726588194875122,0.15755293982917074,33,-0.05976407233995995,-0.019921357446653316,33
mcgillicuddy dennis j,6,0.6755214915917392,0.11258691526528987,100,1.5111930662591258,0.2518655110431876,100,0.7228944735712577,0.12048241226187628,100
burke john n,10,0.20420399761081132,0.02042039976108113,50,0.30216726361055746,0.030216726361055747,50,-0.4655847012231309,-0.04655847012231309,50
demeritt john g,20,0.40805500387557214,0.02040275019377861,55,-0.22203175905871614,-0.011101587952935806,55,0.059339767740326954,0.0029669883870163476,55
carter george j,14,0.05659778984816555,0.004042699274868967,35,0.4272973010807518,0.030521235791482273,35,1.7491382794983634,0.1249384485355974,35
anchondo eriel,3,-0.05070499520100216,-0.01690166506700072,33,0.05519653876635065,0.018398846255450216,33,-0.2284744726745539,-0.07615815755818463,33
carter jeffrey b,7,0.045188721043430885,0.006455531577632984,42,-0.3102050620899678,-0.0443150088699954,42,-0.6727074479201526,-0.09610106398859322,42
murray georgia,3,-0.05607635378966361,-0.01869211792988787,0,-0.20743761638606478,-0.06914587212868827,0,-0.11828189554896663,-0.039427298516322214,0
carter scott h,1,-0.028996855714908187,-0.028996855714908187,0,-0.16771162264393494,-0.16771162264393494,0,-0.25862069996405035,-0.25862069996405035,0
corinha fournier barbara j,1,0.07348567499687475,0.07348567499687475,100,0.20854026267240955,0.20854026267240955,100,0.3356504684084719,0.3356504684084719,100
sherman jennifer l,2,0.16601123256717915,0.08300561628358957,100,0.12231597175573564,0.06115798587786782,100,0.5981595255792054,0.2990797627896027,100
hudson ian a,1,-0.1016302571255482,-0.1016302571255482,0,0.0867152274233731,0.0867152274233731,0,0.3628165459417966,0.3628165459417966,0
workman john lee,1,-0.11766643628443459,-0.11766643628443459,0,0.08108105049771488,0.08108105049771488,0,0.25181276701466243,0.25181276701466243,0
legion partners asset management llc,2,-0.06335519108084917,-0.03167759554042458,0,-0.5198037219224977,-0.25990186096124884,0,-0.2179673602316771,-0.10898368011583855,0
junge dirk,1,-0.04081638412443698,-0.04081638412443698,0,0.1760203463492034,0.1760203463492034,0,0.22704075351947176,0.22704075351947176,0
vizi bradley s,5,1.9187304845121318,0.38374609690242634,100,3.3115060389014124,0.6623012077802825,100,4.497287274850256,0.8994574549700513,100
catalano anna cheng,1,0.037292260780250164,0.037292260780250164,100,0.0,0.0,100,0.0,0.0,100
cella peter louis,5,0.3044122991622057,0.06088245983244114,80,-0.0012051839092388356,-0.0002410367818477671,80,0.6469212847103967,0.12938425694207933,80
cobb william c,1,0.02586206252246852,0.02586206252246852,100,0.0,0.0,100,0.0,0.0,100
catalano anna c,1,0.037292260780250164,0.037292260780250164,100,0.0,0.0,100,0.0,0.0,100
cella peter l.,2,0.10731785171897079,0.053658925859485396,100,-0.2598918528471616,-0.1299459264235808,100,0.0,0.0,100
fregenal marco,3,-0.4524713918898793,-0.15082379729662643,0,0.0,0.0,0,0.0,0.0,0
giuggio samantha,1,-0.1420613390543164,-0.1420613390543164,0,-0.5504178634083415,-0.5504178634083415,0,0.0,0.0,0
venable jennifer b,1,-0.1420613390543164,-0.1420613390543164,0,-0.5504178634083415,-0.5504178634083415,0,0.0,0.0,0
bennett christopher d,1,-0.1420613390543164,-0.1420613390543164,0,-0.5504178634083415,-0.5504178634083415,0,0.0,0.0,0
bennett christopher d.,1,-0.1420613390543164,-0.1420613390543164,0,-0.5504178634083415,-0.5504178634083415,0,0.0,0.0,0
venable jennifer b.,1,-0.1420613390543164,-0.1420613390543164,0,-0.5504178634083415,-0.5504178634083415,0,0.0,0.0,0
spoon alan g,2,0.20441319794455198,0.10220659897227599,50,0.5568351786473758,0.2784175893236879,50,0.5493747377424164,0.2746873688712082,50
gafinowitz martin,1,0.2301061983483912,0.2301061983483912,100,0.4866706115126517,0.4866706115126517,100,0.7068691305872551,0.7068691305872551,100
rasmussen trangsrud teresa j,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
geraghty james a,5,1.5492399156023828,0.30984798312047657,40,0.7752116265316882,0.15504232530633763,40,-0.6563474797550698,-0.13126949595101395,40
oltmans curtis gale,1,2.052164184396788,2.052164184396788,100,0.8501664431547673,0.8501664431547673,100,-0.4506104679778189,-0.4506104679778189,100
thomson peter g,1,2.052164184396788,2.052164184396788,100,0.8501664431547673,0.8501664431547673,100,-0.4506104679778189,-0.4506104679778189,100
morabito christopher,1,2.052164184396788,2.052164184396788,100,0.8501664431547673,0.8501664431547673,100,-0.4506104679778189,-0.4506104679778189,100
levin mark j,1,-0.3218749862629922,-0.3218749862629922,0,0.36953128323657386,0.36953128323657386,0,0.39296872328268406,0.39296872328268406,0
sanofi sa,3,-0.2967846385839807,-0.0989282128613269,33,0.24742069646021103,0.08247356548673701,33,0.11722752385805618,0.03907584128601873,33
third rock ventures l p,1,-0.3218749862629922,-0.3218749862629922,0,0.36953128323657386,0.36953128323657386,0,0.39296872328268406,0.39296872328268406,0
third rock ventures iii lp,1,-0.3218749862629922,-0.3218749862629922,0,0.36953128323657386,0.36953128323657386,0,0.39296872328268406,0.39296872328268406,0
third rock ventures iv lp,1,-0.3218749862629922,-0.3218749862629922,0,0.36953128323657386,0.36953128323657386,0,0.39296872328268406,0.39296872328268406,0
campbell david m,3,0.05622999170885668,0.018743330569618893,66,-0.483218939748848,-0.16107297991628267,66,-0.18194897937498905,-0.060649659791663015,66
moxley james r iii,1,-0.14542342774056763,-0.14542342774056763,0,-0.04277160119312901,-0.04277160119312901,0,0.4730538863535074,0.4730538863535074,0
waters ernest j,8,-0.3408931123065143,-0.04261163903831429,12,-0.5349023571604352,-0.0668627946450544,12,0.7620237424666698,0.09525296780833373,12
spair ronald h,1,0.004895956117441314,0.004895956117441314,100,-0.008567894023321948,-0.008567894023321948,100,0.04589963237431285,0.04589963237431285,100
rodeheaver carissa lynn,42,-0.22218812725082854,-0.005290193505972108,57,0.6284843076287409,0.014963912086398592,57,1.6379887528219088,0.03899973221004545,57
mccullough john w,10,-0.08383286627113257,-0.008383286627113257,60,1.728533543510176,0.17285335435101762,60,2.0688516588534758,0.20688516588534758,60
rush jason barry,12,-0.8210219198713262,-0.06841849332261052,41,-0.7080871401665352,-0.0590072616805446,41,-0.5479773462080717,-0.04566477885067264,41
barr john f,3,0.3218744670753963,0.1072914890251321,66,0.1972418781328209,0.0657472927109403,66,0.0,0.0,66
dipietro christy,2,0.03680450531040204,0.01840225265520102,100,0.3874977406260028,0.1937488703130014,100,0.1439551975248876,0.0719775987624438,100
boal brian r,4,0.4552579225663945,0.11381448064159863,100,1.6921658007946563,0.42304145019866407,100,1.8300743624444125,0.4575185906111031,100
milon patricia,1,-0.09004498537619852,-0.09004498537619852,0,-0.10455228496838467,-0.10455228496838467,0,0.07953977842886949,0.07953977842886949,0
ruddell gary r,4,0.26437351274661247,0.06609337818665312,75,-0.017557302225813448,-0.004389325556453362,75,0.45402703720008797,0.11350675930002199,75
shockley marisa a,4,0.4557118029795001,0.11392795074487502,100,1.3387839356684432,0.3346959839171108,100,1.1643425169994506,0.29108562924986264,100
burkey m kathryn,2,0.24513042354419065,0.12256521177209533,100,0.546222767388864,0.273111383694432,100,1.1349946952210277,0.5674973476105138,100
rudy irvin robert,4,-0.02987185072161975,-0.007467962680404937,50,0.49104727729793135,0.12276181932448284,50,0.6165801004275522,0.15414502510688805,50
mcdonald elaine lascaris,5,0.31447601750591986,0.06289520350118397,100,-1.1173584564323131,-0.22347169128646263,100,-0.3609079220700135,-0.0721815844140027,100
boal brian r.,4,-0.02451280286017296,-0.00612820071504324,25,0.03703797122556856,0.00925949280639214,25,0.0,0.0,25
mccullough john,5,-0.25740537369270516,-0.051481074738541036,20,0.03232329907362577,0.006464659814725155,20,0.0,0.0,20
barr john f.,3,0.3218744670753963,0.1072914890251321,66,0.1972418781328209,0.0657472927109403,66,0.0,0.0,66
krishnan meena,4,0.009400254929756867,0.002350063732439217,25,0.6721192884377114,0.16802982210942785,25,0.95115618283437,0.2377890457085925,25
byers william g,1,-0.1583333189840666,-0.1583333189840666,0,-0.2534722024459892,-0.2534722024459892,0,0.22152782073359545,0.22152782073359545,0
gunn l burwell jr,2,-0.14516333699964248,-0.07258166849982124,0,-0.12454095332563456,-0.06227047666281728,0,-0.44025516293254496,-0.22012758146627248,0
ferrick patricia a,2,-0.0038523061769763466,-0.0019261530884881733,50,-0.17677277844330347,-0.08838638922165173,50,-0.4227817910876046,-0.2113908955438023,50
deacon jennifer l,2,0.18452985290768795,0.09226492645384397,100,-0.06266556473628535,-0.03133278236814267,100,-0.2828164603254149,-0.14140823016270745,100
laughlin scott,1,0.024036127495706557,0.024036127495706557,100,-0.1392087568795164,-0.1392087568795164,100,-0.03405099755674076,-0.03405099755674076,100
patterson thomas l,1,0.024036127495706557,0.024036127495706557,100,-0.1392087568795164,-0.1392087568795164,100,-0.03405099755674076,-0.03405099755674076,100
wiltse steven m,1,0.024036127495706557,0.024036127495706557,100,-0.1392087568795164,-0.1392087568795164,100,-0.03405099755674076,-0.03405099755674076,100
ancient art lp,1,0.15159658223641018,0.15159658223641018,100,0.25747898646763395,0.25747898646763395,100,0.5018487497538078,0.5018487497538078,100
maffei gregory b,5,0.5250134032739198,0.10500268065478395,100,0.10089968664967788,0.020179937329935577,100,-0.24064908362445742,-0.048129816724891486,100
weschler r ted,13,0.5993039981832222,0.04610030755255556,69,1.262539502762264,0.09711842328940491,69,1.8513550109538903,0.14241192391953003,69
polit javier,1,0.07645572710640823,0.07645572710640823,100,-0.02167087989517405,-0.02167087989517405,100,0.0,0.0,100
mayes george s jr,2,-0.11730621351041207,-0.05865310675520603,0,0.3415401715150689,0.17077008575753444,0,0.12527097727764822,0.06263548863882411,0
fitzpatrick edward j,2,0.29650612458977293,0.14825306229488647,100,0.45521991947201534,0.22760995973600767,100,0.6676055812155954,0.3338027906077977,100
sheidler jack,17,0.5399853654238486,0.03176384502493227,41,-0.0607679536405062,-0.0035745855082650706,41,0.021799583096711934,0.0012823284174536432,41
fine marc d,2,-0.03349671844626305,-0.016748359223131525,0,0.12772326990187335,0.06386163495093668,0,-0.07026148543807932,-0.03513074271903966,0
seger thomas w,20,0.25458615970301945,0.012729307985150973,40,-0.49416238609137875,-0.024708119304568937,40,-0.35543326999500824,-0.01777166349975041,40
ramsey christopher a,11,0.42735263764494175,0.038850239785903795,36,-0.11331016737047808,-0.010300924306407099,36,0.1338577753528668,0.012168888668442436,36
bawel zachary w,17,-0.24559114284157424,-0.01444653781421025,29,-0.5151816648664489,-0.030304803815673464,29,-0.547774196952177,-0.03222201158542218,29
kelly jason m,18,-0.15057860716581045,-0.008365478175878358,33,-0.515181664866449,-0.028621203603691612,33,-0.547774196952177,-0.030431899830676498,33
wagler tyson j,3,-0.025950506808885408,-0.008650168936295137,33,0.1620714271837363,0.05402380906124543,33,-0.0517863597853472,-0.017262119928449067,33
ryan christina m,18,-0.15057860716581048,-0.00836547817587836,33,-0.5151816648664489,-0.028621203603691605,33,-0.547774196952177,-0.030431899830676498,33
ellspermann susan j,11,0.17341087286178852,0.015764624805617137,45,-0.2765769163802965,-0.02514335603457241,45,0.01847512565273212,0.0016795568775211018,45
snowden raymond ward,4,-0.12441549946970559,-0.031103874867426398,25,-0.355046976276598,-0.0887617440691495,25,-0.38392964491067494,-0.09598241122766873,25
ramsey chris a,8,-0.10992491754426725,-0.013740614693033407,25,-0.3404001722216963,-0.042550021527712034,25,0.01847512565273212,0.002309390706591515,25
sutherland paul howard,19,1.4290095669141516,0.07521102983758693,52,1.9901238476835061,0.10474336040439507,52,3.219816699176318,0.16946403679875358,52
maisel david r,1,-0.009830175228074332,-0.009830175228074332,0,-0.12243073609768217,-0.12243073609768217,0,-0.4852546519322985,-0.4852546519322985,0
tarell paul c jr,9,0.8237260922167627,0.09152512135741808,66,0.9555071278421148,0.10616745864912386,66,0.11238594887818915,0.012487327653132128,66
mellencamp dae,1,-0.10941828044458396,-0.10941828044458396,0,0.2922437942977275,0.2922437942977275,0,0.649584514336387,0.649584514336387,0
rysavy jirka,1,-0.20897618850489416,-0.20897618850489416,0,0.3113604812617713,0.3113604812617713,0,0.6479663129600592,0.6479663129600592,0
mubadala investment company pjsc,1,-0.06153847817058862,-0.06153847817058862,0,-0.41781377853165663,-0.41781377853165663,0,-0.31659924536950595,-0.31659924536950595,0
jaeb chris,1,0.12000003390842014,0.12000003390842014,100,0.020444403754340278,0.020444403754340278,100,0.49333326551649304,0.49333326551649304,100
powers lynn,1,-0.029325554408831358,-0.029325554408831358,0,0.2023459828253328,0.2023459828253328,0,0.014662742245680621,0.014662742245680621,0
freeman kevin d,17,-0.09831305453158638,-0.005783120854799199,29,-2.8931046702824466,-0.1701826276636733,29,-1.1717744935673418,-0.06892791138631423,29
zordani richard a jr,2,-0.20964271015945846,-0.10482135507972923,0,-0.1980197920470643,-0.09900989602353215,0,0.0,0.0,0
schwartz elissa j phd,1,-0.07812498932859525,-0.07812498932859525,0,0.10416663174206933,0.10416663174206933,0,0.0,0.0,0
uihlein richard e,5,-0.5375225992399578,-0.10750451984799156,20,-1.0196062043481908,-0.20392124086963817,20,-1.5552578639863957,-0.31105157279727913,20
callicutt jack w,1,-0.10669982203207636,-0.10669982203207636,0,-0.23325068156354778,-0.23325068156354778,0,-0.2828784232143721,-0.2828784232143721,0
lewis joel,5,-0.568570849353315,-0.113714169870663,40,-1.3004538587950625,-0.2600907717590125,40,-2.250308102559724,-0.45006162051194476,40
eldred kary n,2,-0.31455578818178964,-0.15727789409089482,0,-0.44601666557787506,-0.22300833278893753,0,-0.6904070964622239,-0.34520354823111193,0
zordani richard a. jr.,3,-0.20964271015945846,-0.06988090338648616,0,-0.1980197920470643,-0.06600659734902144,0,0.0,0.0,0
schwartz elissa j.,1,-0.07812498932859525,-0.07812498932859525,0,0.10416663174206933,0.10416663174206933,0,0.0,0.0,0
mcgill seamus m,3,-0.15566938779477624,-0.05188979593159208,66,-1.2948304928288819,-0.43161016427629395,66,0.0,0.0,66
karlsen glenn anders,1,-0.3835125261192257,-0.3835125261192257,0,-0.722222226969705,-0.722222226969705,0,0.0,0.0,0
smurfit dermot stopford,1,0.125086412316173,0.125086412316173,100,-0.5812024995889051,-0.5812024995889051,100,0.0,0.0,100
smurfit dermot s.,1,0.125086412316173,0.125086412316173,100,-0.5812024995889051,-0.5812024995889051,100,0.0,0.0,100
orr stephen a,1,-0.027265448701461935,-0.027265448701461935,0,-0.7433841235637623,-0.7433841235637623,0,0.0,0.0,0
hanneman karl l,8,0.6470701778761725,0.08088377223452156,75,2.0655028280740177,0.2581878535092522,75,1.8090998644674896,0.2261374830584362,75
johnson roger,1,0.9447761349116122,0.9447761349116122,100,0.7522388216912234,0.7522388216912234,100,0.8791045538803941,0.8791045538803941,100
stairs janice alayne,1,0.9447761349116122,0.9447761349116122,100,0.7522388216912234,0.7522388216912234,100,0.8791045538803941,0.8791045538803941,100
dubas adam,1,0.9447761349116122,0.9447761349116122,100,0.7522388216912234,0.7522388216912234,100,0.8791045538803941,0.8791045538803941,100
levental igor,1,0.9447761349116122,0.9447761349116122,100,0.7522388216912234,0.7522388216912234,100,0.8791045538803941,0.8791045538803941,100
orr stephen a.,1,-0.027265448701461935,-0.027265448701461935,0,-0.7433841235637623,-0.7433841235637623,0,0.0,0.0,0
boyles david c,2,-0.07097372528826379,-0.035486862644131895,0,-0.08010736695161307,-0.04005368347580653,0,0.4801350943743862,0.2400675471871931,0
heck kristen lee,3,-0.1729694580062644,-0.057656486002088135,0,-0.4335183515285119,-0.14450611717617065,0,0.0,0.0,0
langel craig a,1,0.07431117478314919,0.07431117478314919,100,-0.004268552906386265,-0.004268552906386265,100,-0.028133502855693868,-0.028133502855693868,100
cladouhos sherry leigh,1,-0.06489760942691294,-0.06489760942691294,0,0.38505921528361237,0.38505921528361237,0,0.5021633856820882,0.5021633856820882,0
copher ronald j,2,0.23441783307004643,0.11720891653502322,100,0.07218884262227476,0.03609442131113738,100,1.2399150991265404,0.6199575495632702,100
murdoch john w,3,0.23241355437589586,0.07747118479196528,100,-0.023749967404156122,-0.007916655801385375,100,1.7166846611970625,0.5722282203990209,100
chesler randall m,2,0.1730483782677474,0.0865241891338737,100,0.06099464922830791,0.030497324614153956,100,1.2093148152361257,0.6046574076180629,100
herron dallas i,2,0.11784738351666262,0.05892369175833131,100,0.14541598057181443,0.07270799028590721,100,0.6656958547017082,0.3328479273508541,100
semmens mark j,1,0.0897766362088989,0.0897766362088989,100,0.16967348535589707,0.16967348535589707,100,0.49441580280899683,0.49441580280899683,100
nicholson donald william,4,0.8870603349556806,0.22176508373892015,100,-0.21471027749867808,-0.05367756937466952,100,-0.7529717653595589,-0.18824294133988972,100
rowland charles a jr,3,1.1630161538347075,0.38767205127823584,66,1.515169257744664,0.5050564192482213,66,0.029347510212323125,0.009782503404107709,66
invus public equities lp,14,1.5231394777681597,0.10879567698343998,42,-2.990106838671361,-0.21357905990509723,42,-4.640251523303122,-0.3314465373787944,42
casdin capital llc,1,-0.035820955574055464,-0.035820955574055464,0,0.6164179632762328,0.6164179632762328,0,0.27462688323392187,0.27462688323392187,0
zone healthcare holdings llc,1,-0.035820955574055464,-0.035820955574055464,0,0.6164179632762328,0.6164179632762328,0,0.27462688323392187,0.27462688323392187,0
gersch seth,3,-0.011518838559081371,-0.003839612853027124,33,0.0,0.0,33,0.0,0.0,33
brown joseph w,3,0.06794277820428242,0.022647592734760805,100,-0.00533331008184524,-0.0017777700272817467,100,0.0,0.0,100
lederman bruce r,2,0.009248613658036017,0.004624306829018009,100,0.03478003325765102,0.01739001662882551,100,0.0,0.0,100
fink eric,1,-0.07953027609163255,-0.07953027609163255,0,-0.13023754761499473,-0.13023754761499473,0,-0.38777689386936326,-0.38777689386936326,0
brown willie l jr,1,0.27956595662218336,0.27956595662218336,100,0.0329225850780294,0.0329225850780294,100,-0.1537612796502911,-0.1537612796502911,100
furman william a,5,0.5737627013047364,0.11475254026094728,80,0.9578907033179382,0.19157814066358764,80,1.3141271363987717,0.26282542727975433,80
garza antonio o,2,0.32229973087774927,0.16114986543887463,50,0.6881533043154927,0.34407665215774635,50,0.0,0.0,50
cahalan jay p,21,1.2289193351809065,0.05851996834194793,76,1.4512585242292813,0.06910754877282292,76,4.126382613305693,0.19649441015741395,76
gibson donald e,40,3.4248550181611286,0.08562137545402822,77,7.216199879096762,0.18040499697741905,77,8.598943975427272,0.21497359938568178,77
hogan peter w,22,0.5799146184517079,0.02635975538416854,59,1.5935269571445003,0.07243304350656819,59,4.205199349685039,0.19114542498568357,59
slutzky paul,9,0.236484238363808,0.026276026484867557,55,0.7415888588058599,0.08239876208953999,55,0.9290996618680897,0.10323329576312107,55
jenkins david h,1,-0.008699869527769438,-0.008699869527769438,0,0.08216523981197912,0.08216523981197912,0,0.33832768580539013,0.33832768580539013,0
schaefer charles h,3,0.13842903810406587,0.04614301270135529,33,0.19546681839308347,0.06515560613102782,33,0.12002502081106436,0.04000834027035479,33
cahalan jay p.,2,0.4701972544184578,0.2350986272092289,100,0.0,0.0,100,0.0,0.0,100
tarica laurence,14,-0.26385483941830595,-0.01884677424416471,42,3.8219983237105235,0.2729998802650374,42,13.578421543420664,0.9698872531014759,42
janulis theodore peter,1,0.10132159515684687,0.10132159515684687,100,0.19823790813427483,0.19823790813427483,100,-0.16960352145294594,-0.16960352145294594,100
gupta mayur,2,-0.22967663781165426,-0.11483831890582713,50,0.2749524722205564,0.1374762361102782,50,4.752314597423471,2.3761572987117354,50
louis john jeffry,1,-0.5501618044321012,-0.5501618044321012,0,-0.44336567107231806,-0.44336567107231806,0,0.8478965038036251,0.8478965038036251,0
sheehan kevin michael,5,-0.5350467905879139,-0.10700935811758279,60,-1.1323193044986704,-0.22646386089973408,60,-0.3233075699336204,-0.06466151398672408,60
miller maria m,2,-0.6666079252660442,-0.3333039626330221,50,-1.3142416712650473,-0.6571208356325237,50,-0.15095746357330364,-0.07547873178665182,50
reed michael e,13,0.09364445921264569,0.007203419939434284,69,-1.8096262138351331,-0.13920201644885638,69,-1.814222750345918,-0.13955559618045524,69
wall barbara w,1,-0.7220779015696612,-0.7220779015696612,0,-0.53766233364111,-0.53766233364111,0,0.41298706285023534,0.41298706285023534,0
davis kirk a,1,-0.08943658599634018,-0.08943658599634018,0,-0.31408451394745346,-0.31408451394745346,0,-0.513380285899475,-0.513380285899475,0
freiberg gregory william,5,0.4941990190554617,0.09883980381109234,80,0.053212633083547733,0.010642526616709547,80,-0.11012918960860986,-0.022025837921721973,80
cooperman leon g,9,0.7238551706156364,0.08042835229062627,66,0.47334547655674075,0.052593941839637864,66,1.7966961607560066,0.1996329067506674,66
reed michael,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
george thomas a,1,0.2621185294225815,0.2621185294225815,100,0.26552956729348465,0.26552956729348465,100,0.0,0.0,100
martinez angel r,2,0.049240611457820146,0.024620305728910073,50,0.11423437306430562,0.05711718653215281,50,-0.059849566584251626,-0.029924783292125813,50
meixelsperger mary e,2,-0.05437839845390745,-0.027189199226953724,50,0.2828307159045927,0.14141535795229634,50,-0.23978365468276708,-0.11989182734138354,50
sandfort gregory a,2,0.05274885635757724,0.02637442817878862,50,0.2636392994577137,0.13181964972885685,50,0.13457395259421037,0.06728697629710519,50
vaughn mimi eckel,1,-0.024640672364273346,-0.024640672364273346,0,0.6468171599963122,0.6468171599963122,0,0.9507186552714533,0.9507186552714533,0
dennis robert jay,1,-0.024640672364273346,-0.024640672364273346,0,0.6468171599963122,0.6468171599963122,0,0.9507186552714533,0.9507186552714533,0
mcdermott kevin patrick,2,-0.4112554529838461,-0.20562772649192304,0,-0.21353015893256724,-0.10676507946628362,0,0.4412256492649054,0.2206128246324527,0
george thomas,1,0.2621185294225815,0.2621185294225815,100,0.26552956729348465,0.26552956729348465,100,0.0,0.0,100
lauzon armand f jr,1,0.034878885713974885,0.034878885713974885,100,0.0467787997698033,0.0467787997698033,100,-0.057447742210375144,-0.057447742210375144,100
dalbergia investments llc,11,-0.1606082182071673,-0.014600747109742483,27,0.9256084938626814,0.08414622671478922,27,-2.668084717307045,-0.2425531561188223,27
mason phillip j,2,0.43784615535465454,0.21892307767732727,100,0.7023222215554189,0.35116111077770945,100,0.5129908846895604,0.2564954423447802,100
miodunski robert l,2,0.5923725316068821,0.29618626580344104,100,1.2819729166655998,0.6409864583327999,100,4.0264778993691035,2.0132389496845517,100
protell charles h,2,1.7309035238945047,0.8654517619472524,100,1.935254732030131,0.9676273660150655,100,5.459866668460134,2.729933334230067,100
haas thomas edwin,4,1.6318907482193712,0.4079726870548428,100,2.2507468846094767,0.5626867211523692,100,5.838582877505005,1.4596457193762513,100
marnell anthony a iii,5,0.09479970805486222,0.018959941610972444,60,0.24164155231448875,0.04832831046289775,60,-0.38486788352551193,-0.07697357670510238,60
sartini blake l ii,1,-0.022123907186674216,-0.022123907186674216,0,0.3753686608703994,0.3753686608703994,0,-0.1828908863692164,-0.1828908863692164,0
arcana stephen a,1,0.27304468790074965,0.27304468790074965,100,-0.02374302792134691,-0.02374302792134691,100,0.26396653402246517,0.26396653402246517,100
date rajeev v,2,0.7274335478666092,0.3637167739333046,100,0.630581853104027,0.3152909265520135,100,0.06784303578449463,0.033921517892247316,100
osher jeffrey b,2,0.7543012749676298,0.3771506374838149,100,0.894637711911851,0.4473188559559255,100,0.1778283255437177,0.08891416277185885,100
nicolet patrick,1,0.07245434937747228,0.07245434937747228,100,0.0,0.0,100,0.0,0.0,100
doradla anil,2,0.581264244021594,0.290632122010797,100,0.9945355244651656,0.4972677622325828,100,2.2103824383744985,1.1051912191872493,100
livshitz victoria,1,0.1822070308723722,0.1822070308723722,100,0.4550898921695341,0.4550898921695341,100,2.2053038978359423,2.2053038978359423,100
carney lloyd a,2,0.6682218096355632,0.3341109048177816,100,1.9206786451581883,0.9603393225790942,100,5.842269842639514,2.921134921319757,100
zhang shuo,1,0.14023586877791575,0.14023586877791575,100,0.8781126748064373,0.8781126748064373,100,1.9384010144194805,1.9384010144194805,100
benhamou eric,1,0.4288150795346524,0.4288150795346524,100,0.0,0.0,100,0.0,0.0,100
reynolds paula rosput,5,-0.1479317071232535,-0.0295863414246507,40,0.017020974981239778,0.003404194996247956,40,-0.27363892272311324,-0.05472778454462265,40
culp henry lawrence jr,5,-0.36919809310546736,-0.07383961862109348,20,0.8473867545989273,0.16947735091978547,20,-0.4363946634015262,-0.08727893268030525,20
strazik scott,4,-0.42575212086354175,-0.10643803021588544,25,0.5917602541416968,0.1479400635354242,25,-0.19225972467982858,-0.048064931169957144,25
slattery john s,1,-0.1789543842003375,-0.1789543842003375,0,0.0,0.0,0,0.0,0.0,0
seidman leslie f,2,0.08208623629479841,0.04104311814739921,50,0.2257089403767174,0.1128544701883587,50,-0.16813045307727795,-0.08406522653863897,50
timko thomas s,1,0.013840817128386562,0.013840817128386562,100,0.4544405473716538,0.4544405473716538,100,-0.26412917436004274,-0.26412917436004274,100
cox l kevin,1,-0.06737968863503814,-0.06737968863503814,0,0.38395711790861575,0.38395711790861575,0,-0.29411768605777167,-0.29411768605777167,0
horton thomas w,1,-0.03646407919901475,-0.03646407919901475,0,0.45414359890124073,0.45414359890124073,0,-0.2574586023687162,-0.2574586023687162,0
lavizzomourey risa j,1,0.11715479460240312,0.11715479460240312,100,0.2112970099817575,0.2112970099817575,100,-0.28870294013988085,-0.28870294013988085,100
d souza francisco,1,0.049278855323791504,0.049278855323791504,100,0.25,0.25,100,0.440000057220459,0.440000057220459,100
dimitrief alexander,1,-0.07218689955724972,-0.07218689955724972,0,0.10845007501306372,0.10845007501306372,0,0.2464543179444157,0.2464543179444157,0
